"Code","Symbol","Industry","Board"
"ALK","Alaska Air Group","Unknown","NYSE"
"ALL","Allstate Corporation","Unknown","NYSE"
"ALL-A","Gmac Capital Trust I Fixed Rate","Unknown","NYSE"
"ALL-B","Ally Financial Inc Fixed Rate F","Unknown","NYSE"
"ALP-N","Alabama Pwr 5.2A Pfd","Unknown","NYSE"
"ALP-O","Alabama Pwr 5.83A Pf","Unknown","NYSE"
"ALP-P","Alabama Power 5.30 A","Unknown","NYSE"
"ALR","Alere Inc.","Unknown","NYSE"
"ALR-B","Alere Inc. Inverness Medical In","Unknown","NYSE"
"ALSN","Allison Transmission Holdings","Unknown","NYSE"
"ALU","Alcatel Lucent","Unknown","NYSE"
"ALV","Autoliv","Unknown","NYSE"
"ALX","Alexander's","Unknown","NYSE"
"AM","American Greetings Corp.","Unknown","NYSE"
"AMBO","Ambow Education","Unknown","NYSE"
"AMD","Advanced Micro Devices","Unknown","NYSE"
"AME","Amtek","Unknown","NYSE"
"AMG","Affiliated Managers Group","Unknown","NYSE"
"AMID","American Midstreampartners Lp","Unknown","NYSE"
"AMP","Ameriprise Financial Services","Unknown","NYSE"
"AMP-A","Ameriprise Financial","Unknown","NYSE"
"AMRC","Ameresco Inc","Unknown","NYSE"
"AMRE","Amreit Inc.","Unknown","NYSE"
"AMT","American Tower Corp.","Unknown","NYSE"
"AMTD","TD Ameritrade Holding Corp.","Unknown","NYSE"
"AMTG","Apollo Residential Mortgage In","Unknown","NYSE"
"AMX","America Movil S.A.B. De C.V.","Unknown","NYSE"
"AN","Autonation","Unknown","NYSE"
"ANF","Abercrombie & Fitch Company","Unknown","NYSE"
"ANH","Anworth Mortgage Asset Corp.","Unknown","NYSE"
"ANH-A","Anworth Mtg Pfd A","Unknown","NYSE"
"ANH-B","Anworth 6.25 Pr S B","Unknown","NYSE"
"ANN","Ann Inc","Unknown","NYSE"
"ANR","Alpha Natural Resources","Unknown","NYSE"
"ANW","Aegean Marine Petroleum Network","Unknown","NYSE"
"AOD","Alpine Total Dynamic Dividend","Unknown","NYSE"
"AOI","Alliance One International","Unknown","NYSE"
"AOL","Aol Inc.","Unknown","NYSE"
"AON","Aon Plc","Unknown","NYSE"
