"Code","Symbol","Industry","Board"
"5FA.SI","Jep Holdings Ltd.","Unknown","SES"
"5FD.SI","Swissco Holdings Limited","Unknown","SES"
"5FF.SI","Medi-flex Limited","Unknown","SES"
"5FH.SI","Advance Sct Limited","Unknown","SES"
"5FI.SI","Oriental Food (holdings) Ltd.","Unknown","SES"
"5FK.SI","China Fashion Holdings Limited","Unknown","SES"
"5FL.SI","Falcon Energy Group Limited","Unknown","SES"
"5FQ.SI","Select Group Limited","Unknown","SES"
"5FR.SI","Etika International Hldgs Ltd","Unknown","SES"
"5FU.SI","Hartawan Hldgs Ltd","Unknown","SES"
"5FW.SI","Linair Technologies Limited","Unknown","SES"
"5FX.SI","New Wave Holdings Ltd.","Unknown","SES"
"5GB.SI","Asia Water Technology Ltd.","Unknown","SES"
"5GC.SI","Cna Group Ltd.","Unknown","SES"
"5GD.SI","Sunpower Group Ltd.","Unknown","SES"
"5GF.SI","Nico Steel Holdings Limited","Unknown","SES"
"5GI.SI","Interra Resources Limited","Unknown","SES"
"5GJ.SI","Ausgroup Limited","Unknown","SES"
"5GZ.SI","Aa Group Holdings Ltd.","Unknown","SES"
"5HC.SI","Ntegrator International Ltd","Unknown","SES"
"5HG.SI","Oniontech Limited","Unknown","SES"
"5HH.SI","Hln Technologies Limited","Unknown","SES"
"5HJ.SI","Cityneon Holdings Limited","Unknown","SES"
"5HT.SI","Communication Design Intl Ltd","Unknown","SES"
"5HV.SI","Metax Engineering Corp Limited","Unknown","SES"
"5HW.SI","Scorpio East Holdings Ltd.","Unknown","SES"
"5IA.SI","Advanced Holdings Ltd.","Unknown","SES"
"5IB.SI","Albedo Limited","Unknown","SES"
"5IC.SI","Sing Holdings Limited","Unknown","SES"
"5IE.SI","Lorenzo International Limited","Unknown","SES"
"5IF.SI","Natural Cool Holdings Limited","Unknown","SES"
"5IG.SI","Gallant Venture Ltd.","Unknown","SES"
"5IM.SI","Gmg Global Ltd","Unknown","SES"
"5JK.SI","Hiap Hoe Limited","Unknown","SES"
"5JS.SI","Indofood Agri Resources Ltd.","Unknown","SES"
"5JT.SI","Kinergy Ltd.","Unknown","SES"
"5JY.SI","Hup Soon Global Corp Ltd","Unknown","SES"
"5KH.SI","Travelite Holdings Ltd.","Unknown","SES"
"5KI.SI","Soup Restaurant Group Limited","Unknown","SES"
"5KK.SI","China Yongsheng Limited","Unknown","SES"
"5KT.SI","Fujian Zhenyun Plas Ind Co Ltd","Unknown","SES"
"5KU.SI","Eastern Holdings Ltd","Unknown","SES"
"5KX.SI","Elektromotive Group Limited","Unknown","SES"
"5LE.SI","Sitra Holdings (intl) Limited","Unknown","SES"
"5LU.SI","Rokko Holdings Ltd.","Unknown","SES"
"5LY.SI","Marco Polo Marine Ltd.","Unknown","SES"
"5MC.SI","Beng Kuang Marine Limited","Unknown","SES"
"5MD.SI","Soon Lian Holdings Limited","Unknown","SES"
"5ME.SI","Ezion Holdings Limited","Unknown","SES"
"5ML.SI","Old Chang Kee Ltd.","Unknown","SES"
"5MM.SI","Sky One Holdings Limited","Unknown","SES"
"5MQ.SI","Epicentre Holdings Limited","Unknown","SES"
"5MS.SI","Memstar Technology Ltd.","Unknown","SES"
"5MUW.SI","Vashion Group W130213","Unknown","SES"
"5MZ.SI","Kingsmen Creatives Ltd","Unknown","SES"
"5NDW.SI","Top Global Limited W130612","Unknown","SES"
"5NF.SI","Mencast Holdings Ltd.","Unknown","SES"
"5NG.SI","Healthway Medical Corp Ltd","Unknown","SES"
"5NH.SI","St. James Holdings Limited","Unknown","SES"
"5NK.SI","Artivision Technologies Ltd.","Unknown","SES"
"5NL.SI","Tritech Group Limited","Unknown","SES"
"5NV.SI","Chasen Holdings Limited","Unknown","SES"
"5OC.SI","Koyo International Limited","Unknown","SES"
"5OF.SI","Westminster Travel Limited","Unknown","SES"
"5OI.SI","Japan Foods Holding Ltd.","Unknown","SES"
"5OQ.SI","Teho International Inc Ltd.","Unknown","SES"
"5OR.SI","Heatec Jietong Holdings Ltd.","Unknown","SES"
"5OS.SI","Jlj Holdings Limited","Unknown","SES"
"5OT.SI","Singapore Medical Group Ltd","Unknown","SES"
"5OU.SI","China Environment Ltd.","Unknown","SES"
"5OX.SI","Mary Chia Holdings Limited","Unknown","SES"
"5OY.SI","Latitude Tree Intl Group Ltd.","Unknown","SES"
"5PC.SI","Goodland Group Limited","Unknown","SES"
"5PD.SI","Hengyang Petrochem Log Limited","Unknown","SES"
"5PEW.SI","Ntegrator Intl Ltd W121011","Unknown","SES"
"5PF.SI","Jason Marine Group Limited","Unknown","SES"
"5PI.SI","Plato Capital Limited","Unknown","SES"
"5PL.SI","Sbi Offshore Limited","Unknown","SES"
"5PO.SI","Hiap Tong Corporation Ltd.","Unknown","SES"
"5PP.SI","Hafary Holdings Limited","Unknown","SES"
"5PVW.SI","Viking W130118","Unknown","SES"
"5QIB.SI","Eunetworks Group Cb130401","Unknown","SES"
"5QMW.SI","Tritech Group Limited W130408","Unknown","SES"
"5QQW.SI","Chasen Holdings W150506","Unknown","SES"
"5QR.SI","Mann Seng Metal Intl Limited","Unknown","SES"
"5QSW.SI","Lereno Bio-chem Ltd W150430","Unknown","SES"
"5QT.SI","China Enersave Ltd","Unknown","SES"
"5QY.SI","Net Pacific Fin Hldgs Ltd","Unknown","SES"
"5QZ.SI","Ccm Group Limited","Unknown","SES"
"5RA.SI","Asia-pacific Strategic Inv Ltd","Unknown","SES"
"5RBW.SI","Asia-pacific Strategic W140516","Unknown","SES"
"5RC.SI","Es Group (holdings) Limited","Unknown","SES"
"5RE.SI","Smartflex Holdings Ltd","Unknown","SES"
"5RF.SI","Friven & Co. Ltd.","Unknown","SES"
"5RHW.SI","Net Pacific Fin Hldgs W150721","Unknown","SES"
"5RJ.SI","We Holdings Ltd.","Unknown","SES"
"5RK.SI","Kreuz Holdings Limited","Unknown","SES"
"5RTW.SI","Old Chang Kee W130906","Unknown","SES"
"5RWW.SI","Top Global Limited W150929","Unknown","SES"
"5SC.SI","Oxley Holdings Limited","Unknown","SES"
"5SEW.SI","China Titanium Ltd W121114","Unknown","SES"
"5SGW.SI","Ntegrator Intl Ltd W131206","Unknown","SES"
"5SMW.SI","Pan Asian Holdings Ltd W130111","Unknown","SES"
"5SNW.SI","Pollux Properties Ltd. W130330","Unknown","SES"
"5SO.SI","Duty Free Internationallimited","Unknown","SES"
"5SR.SI","Zhongmin Baihui Retail Grp Ltd","Unknown","SES"
"5SS.SI","Harry's Holdings Ltd.","Unknown","SES"
"5STW.SI","Infinio Group Limited W130125","Unknown","SES"
"5SUW.SI","Duty Free Intl Ltd W160106","Unknown","SES"
"5SXW.SI","Goodland Group Limited W160217","Unknown","SES"
"5SY.SI","Chew's Group Limited","Unknown","SES"
"5TF.SI","Junma Tyre Cord Company Ltd","Unknown","SES"
"5TG.SI","800 Super Holdings Limited","Unknown","SES"
"5TH.SI","Malacca Trust Limited","Unknown","SES"
"5TI.SI","Kitchen Culture Holdings Ltd.","Unknown","SES"
"5TJ.SI","Far East Group Limited","Unknown","SES"
"5TN.SI","Iev Holdings Limited","Unknown","SES"
"5TP.SI","Cnmc Goldmine Holdings Limited","Unknown","SES"
"5TR.SI","Libra Group Limited","Unknown","SES"
"5TS.SI","Jk Tech Holdings Limited","Unknown","SES"
"5TT.SI","Keong Hong Holdings Limited","Unknown","SES"
"5TW.SI","Chaswood Resources Hldgs Ltd.","Unknown","SES"
"5TY.SI","Advanced Systems Automation","Unknown","SES"
"5UA.SI","Starland Holdings Limited","Unknown","SES"
"5UE.SI","Shc Capital Asia Limited","Unknown","SES"
"5UF.SI","Maxi-cash Fin Svcs Corp Ltd","Unknown","SES"
"5UGW.SI","Elektromotive Group W150710","Unknown","SES"
"5UJ.SI","Neo Group Limited","Unknown","SES"
"5UKW.SI","Renewable Energy Asia W150709","Unknown","SES"
"5UN.SI","Sincap Group Limited","Unknown","SES"
"5UO.SI","Sysma Holdings Limited","Unknown","SES"
"5UPR.SI","Metal Component Engg Ltd R","Unknown","SES"
"5UQW.SI","Metal Component Engg W170908","Unknown","SES"
"5URR.SI","Goldtron Limited R","Unknown","SES"
"5USR.SI","Interra Resources Limited R","Unknown","SES"
"5UTR.SI","Interra Resources Limited R500","Unknown","SES"
"600.SI","Hyflux Ltd","Unknown","SES"
"6SUS.SI","Ny05100n 200901","Unknown","SES"
"7PLS.SI","N507101e 121001","Unknown","SES"
"7PMS.SI","Ny07100x 220901","Unknown","SES"
"7QQS.SI","Nz07100s 270301","Unknown","SES"
"A01.SI","China Auto Corporation Ltd.","Unknown","SES"
"A02.SI","Achieva Limited","Unknown","SES"
"A03.SI","Asia Power Corp Ltd","Unknown","SES"
"A04.SI","Asl Marine Holdings Ltd","Unknown","SES"
"A05.SI","Avjennings Limited","Unknown","SES"
"A0G.SI","China Energy Limited","Unknown","SES"
"A0P.SI","Macarthurcook Prop Sec Fund","Unknown","SES"
"A0W.SI","Lyxor Commodities Crb Fund 10","Unknown","SES"
"A10.SI","Aem Holdings Ltd","Unknown","SES"
"A13.SI","Allied Technologies Limited","Unknown","SES"
"A14.SI","Armstrong Industrial Corp Ltd","Unknown","SES"
"A15.SI","Aussino Group Ltd","Unknown","SES"
"A17U.SI","Ascendas Real Estate Inv Trust","Unknown","SES"
"A18.SI","Aei Corporation Ltd","Unknown","SES"
"A23.SI","Auric Pacific Group Limited","Unknown","SES"
"A26.SI","Sinarmas Land Limited","Unknown","SES"
"A27.SI","Mdr Limited","Unknown","SES"
"A30.SI","Aspial Corporation Limited","Unknown","SES"
"A31.SI","Addvalue Technologies Ltd","Unknown","SES"
"A33.SI","Blumont Group Ltd.","Unknown","SES"
"A34.SI","Amara Holdings Ltd","Unknown","SES"
"A35.SI","Abf Spore Bond Index Fund Etf","Unknown","SES"
"A46.SI","Asia Pacific Breweries Ltd","Unknown","SES"
"A50.SI","Rowsley Ltd.","Unknown","SES"
"A52.SI","Annaik Limited","Unknown","SES"
"A53.SI","A-sonic Aerospace Limited","Unknown","SES"
"A54.SI","Adv Integrated Mfg Corp Ltd","Unknown","SES"
"A55.SI","Asia Enterprises Holding Ltd","Unknown","SES"
"A59.SI","Action Asia Limited","Unknown","SES"
"A61.SI","Luye Pharma Group Ltd.","Unknown","SES"
"A68U.SI","Ascott Residence Trust","Unknown","SES"
