"Code","Symbol","Industry","Board"
"ESTR5.BA","Angel Estrada y Compania S.A.","Unknown","BCBA"
"EURO.BA","Euromayor SA de Inversiones","Unknown","BCBA"
"EURO5.BA","Euromayor SA de Inversiones","Unknown","BCBA"
"FCX.BA","FREEPORT-MCMORAN CEDEAR EACH REP 1/4 ORD SHS","Unknown","BCBA"
"FDX.BA","FEDEX CORP CEDEAR ECH 2 REP 1 USD0.1","Unknown","BCBA"
"FERR.BA","Ferrum S.A. de Ceramica y Metalurgia","Unknown","BCBA"
"FERR5.BA","Ferrum S.A. de Ceramica y Metalurgia","Unknown","BCBA"
"FIPL.BA","Fiplasto S.A.","Unknown","BCBA"
"FIPL5.BA","Fiplasto S.A.","Unknown","BCBA"
"FMCC.BA","FED HOME LOAN MTG CEDEAR 2 REP 1 COM USD0.21","Unknown","BCBA"
"FMX.BA","FOMENTO ECON MEXIC CEDEAR 2 REPR 1 ADR","Unknown","BCBA"
"FNMA.BA","FED NATL MORT ASSC CEDEAR EACH 3 REP 1 ORD NPV","Unknown","BCBA"
"FRAN.BA","BBVA Banco Frances SA","Unknown","BCBA"
"FSLR.BA","FIRST SOLAR INC CEDEAR EACH REPR 1/6 ADR","Unknown","BCBA"
"GALI.BA","Banco de Galicia y Buenos Aires S.A.","Unknown","BCBA"
"GARO.BA","Garovaglio y Zorraquin SA","Unknown","BCBA"
"GBAN.BA","Gas Natural BAN SA","Unknown","BCBA"
"GCLA.BA","Grupo Clarin S.A.","Unknown","BCBA"
"GE.BA","GEN ELEC CO CEDEARS EACH REPR 1/5 COM","Unknown","BCBA"
"GFI.BA","GOLD FIELDS LTD CEDEAR EACH REPR 1 ADR","Unknown","BCBA"
"GG.BA","GOLDCORP INC CEDEAR EACH REPR 1 COM NPV","Unknown","BCBA"
"GGAL.BA","Grupo Financiero Galicia S.A.","Unknown","BCBA"
"GLW.BA","CORNING INC CEDEAR (EACH 4 REP 1 ORD)","Unknown","BCBA"
"GMK.BA","BCBA:GMK","Unknown","BCBA"
"GOFF.BA","Goffre Carbone y Cia SACI","Unknown","BCBA"
"GOLD.BA","RANDGOLD RESOURCES CEDEAR EACH REP 1 ADR","Unknown","BCBA"
"GOOGL.BA","ALPHABET INC CEDEAR EA REPR 1/29 COM STK","Unknown","BCBA"
"GRAF.BA","Grafex SAGCI y F","Unknown","BCBA"
"GRAF6.BA","Grafex SAGCI y F","Unknown","BCBA"
"GRIM.BA","Grimoldi SA","Unknown","BCBA"
"GRIM5.BA","Grimoldi SA","Unknown","BCBA"
"GSK.BA","GLAXOSMITHKLINE CEDEAR EACH REPR 1/4 ADR","Unknown","BCBA"
"HAVA.BA","HAVANNA HOLDING SA ARS1 B","Unknown","BCBA"
"HD.BA","HOME DEPOT INC CEDEAR EACH REP 1/4 USD0.05","Unknown","BCBA"
"HL.BA","HECLA MINING CO CEDEAR EACH REP 1 ORD","Unknown","BCBA"
"HMC.BA","HONDA MOTOR CO CEDEAR EACH REP 1 ADR","Unknown","BCBA"
"HMY.BA","HARMONY GOLD MNG CEDEAR EACH REP 1 ADR","Unknown","BCBA"
"HOG.BA","HARLEY DAVIDSON CEDEAR EACH REP 1/3 ORD","Unknown","BCBA"
"HON.BA","HONEYWELL INTL INC CEDEAR 4 REP 1 COM USD1","Unknown","BCBA"
"HPQ.BA","HP INC CEDEAR EACH 5 REP 1 USD0.01","Unknown","BCBA"
"HSBC.BA","HSBC HOLDINGS PLC CEDEAR EACH REPR 0.5 ADR","Unknown","BCBA"
"HULI.BA","Hulytego SAIC","Unknown","BCBA"
"IAB.BA","GENERAL BCBA","Unknown","BCBA"
"IAR.BA","MERVAL ARGENTINA","Unknown","BCBA"
"IBM.BA","INTL BUSINESS MCHN CEDEAR 10 REP 1 COM USD0.2","Unknown","BCBA"
"IBN.BA","ICICI BANK CEDEAR EACH REPR 1 ADR","Unknown","BCBA"
"IEBA.BA","Inversora Electrica de Buenos Aires SA","Unknown","BCBA"
"IM25.BA","MERVAL 25 ARGENTINA","Unknown","BCBA"
"IMV.BA","MERVAL BUENOS AIRES","Unknown","BCBA"
"INAG.BA","Insumos Agroquimicos SA","Unknown","BCBA"
"INAG5.BA","Insumos Agroquimicos SA","Unknown","BCBA"
"INDU.BA","Solvay Indupa Scd Anm Indstrl Y Cmrcl","Unknown","BCBA"
"INFY.BA","INFOSYS LTD CEDEAR (4 REP 1 ADR)","Unknown","BCBA"
"ING.BA","ING GROEP N.V. CEDEAR EACH 3 REPR 1 ADR","Unknown","BCBA"
"INTC.BA","INTEL CORP CEDEAR(5 REP 1 COM USD0.001","Unknown","BCBA"
"INTR.BA","Cia. Introductora de Buenos Aires SA","Unknown","BCBA"
"INTR5.BA","Cia. Introductora de Buenos Aires SA","Unknown","BCBA"
"INVJ.BA","Inversora Juramento SA","Unknown","BCBA"
"IP.BA","INTL PAPER CO CEDEAR EACH 4 REP 1 USD1","Unknown","BCBA"
"IRCP.BA","IRSA Propiedades Comerciales SA","Unknown","BCBA"
"IRSA.BA","Irsa Inversiones y Representaciones SA","Unknown","BCBA"
"ITUB4.BA","ITAU UNIBANCO HOLD CEDEARS EA REP 1 PRF NPV","Unknown","BCBA"
"JMIN.BA","Holcim Argentina SA","Unknown","BCBA"
"JNJ.BA","JOHNSON & JOHNSON CEDEAR EACH REP O.20 ORD","Unknown","BCBA"
"JPM.BA","JPMORGAN CHASE &CO CEDEAR REP 1/10 USD2.5","Unknown","BCBA"
"KMB.BA","KIMBERLY-CLARK CP CEDEAR EACH 3 REP 1 USD1.25","Unknown","BCBA"
"KO.BA","COCA-COLA CO CEDEAR(5 REP 1 COM USD0.25)","Unknown","BCBA"
"KOFM.BA","COCA-COLA FEMSA S. CEDEAR EACH REP 2 ADS 'L'","Unknown","BCBA"
"KYO.BA","KYOCERA CORP CEDEAR REP 1/4 ADR(CNV 1 OR","Unknown","BCBA"
"LEDE.BA","Ledesma SAAI","Unknown","BCBA"
