"Code","Symbol","Industry","Board"
"88KZ.L","ARAB POT.GDR A","Unknown","London"
"BIOM.L","BIOME TECHNOLOGIES","Unknown","London"
"BODI.L","BODISEN","Unknown","London"
"BYOT.L","BYOTROL","Unknown","London"
"CCE.L","CAMCO CLEAN","Unknown","London"
"CEB.L","CLEAN EN.","Unknown","London"
"49GP.L","CRODA INT.6.6PF","Unknown","London"
"CRDA.L","CRODA INTL.","Unknown","London"
"CSFG.L","CSF GROUP","Unknown","London"
"DOW.L","DOW CHEM.","Unknown","London"
"EAH.L","ECO ANIMAL","Unknown","London"
"EDEN.L","EDEN RESEARCH","Unknown","London"
"ELM.L","ELEMENTIS","Unknown","London"
"ENRT.L","ENVI RECYC TECH","Unknown","London"
"FLTR.L","FILTRONA","Unknown","London"
"73CL.L","FRUTAROM 144A","Unknown","London"
"BIP.L","GRAPHENE","Unknown","London"
"GRPH.L","GRAPHENE","Unknown","London"
"HALO.L","HALOSOURCE DI","Unknown","London"
"HAL.L","HALOSOURCE S","Unknown","London"
"HDD.L","HARDIDE","Unknown","London"
"IKK.L","INCH KENNETH","Unknown","London"
"IDM.L","INDITHERM","Unknown","London"
"JMAT.L","JOHNSON MATTHEY PLC","Unknown","London"
"50TY.L","JSC URAL.144","Unknown","London"
"AH20.L","LG CHEM GDS(4A)","Unknown","London"
"MGAM.L","MORGAN ADV","Unknown","London"
"NAND.L","NANDAN CLEANTEC","Unknown","London"
"OCG.L","OXFORD CATALYSTS GR","Unknown","London"
"47KT.L","PAINT&CH.GDR 4A","Unknown","London"
"PPR.L","PENTAGON PROTECTION","Unknown","London"
"PTD.L","PITTARDS","Unknown","London"
"PIM.L","PLANT IMPACT","Unknown","London"
"PLA.L","PLASTICS CAP.","Unknown","London"
"REVO.L","REVOLYMER PLC","Unknown","London"
"SAR.L","SAREUM","Unknown","London"
"SCPA.L","SCAPA GRP.","Unknown","London"
"SORB.L","SORBIC INT","Unknown","London"
"SKR.L","SUNKAR","Unknown","London"
"SYNT.L","SYNTHOMER","Unknown","London"
"73JC.L","TISZA CHEM.144A","Unknown","London"
"TYRU.L","TYRATECH (DI)","Unknown","London"
"TYR.L","TYRATECH (REGS)","Unknown","London"
"VCT.L","VICTREX","Unknown","London"
"ZTF.L","ZOTEFOAMS","Unknown","London"
"BBYB.L","10.75BALBEA CCRP 20","Unknown","London"
"ASH.L","ASHLEY HOUSE","Unknown","London"
"ASTA.L","ASTAR MINERALS","Unknown","London"
"ATK.L","ATKINS(WS)","Unknown","London"
"AUK.L","AUKETT FITZ.","Unknown","London"
"BBY.L","BALFOUR B.","Unknown","London"
"BILN.L","BILLINGTON","Unknown","London"
"BOY.L","BODYCOTE","Unknown","London"
"BD82.L","BOOT(H) PRF","Unknown","London"
"CIU.L","CAPE","Unknown","London"
"CAPD.L","CAPITAL DRILL","Unknown","London"
"CLLN.L","CARILLION","Unknown","London"
"CNEL.L","CHINA NEW ENERGY","Unknown","London"
"CTO.L","CLARKE T.","Unknown","London"
"CMS.L","COMMUNISIS","Unknown","London"
"COST.L","COSTAIN GRP.","Unknown","London"
"CRH.L","CRH PLC","Unknown","London"
"71BT.L","DEPA 144A","Unknown","London"
"ETQ.L","ENERGY TECHNIQUE","Unknown","London"
"FOX.L","FOX MARBLE","Unknown","London"
"GFRD.L","GALLIFORD TRY","Unknown","London"
"GLE.L","GLEESON","Unknown","London"
"HVE.L","HAVELOCK EUROPA","Unknown","London"
"BHY.L","HENRY BOOT","Unknown","London"
"HTIG.L","HIGHTEX","Unknown","London"
"HYC.L","HYDER CONS","Unknown","London"
