"Code","Symbol","Industry","Board"
"BSR.ZA","Basil Read Holdings Limited","Unknown","JSE"
"BSS.ZA","Bsi (sa) Limited","Unknown","JSE"
"BTI.ZA","British American Tobacco PLC","Unknown","JSE"
"BUC.ZA","Buffalo Coal Corp","Unknown","JSE"
"BVT.ZA","Bidvest Group Ltd","Unknown","JSE"
"BWI.ZA","B&W Instrumentation & Electrical Limited","Unknown","JSE"
"BWN.ZA","Balwin Properties Ltd","Unknown","JSE"
"CAC.ZA","Cafca Limited","Unknown","JSE"
"CAT.ZA","Caxton and CTP Publishers and Printers","Unknown","JSE"
"CATP.ZA","Caxton CTP Publish 6%Pf","Unknown","JSE"
"CBH.ZA","Country Bird Holdings Limited","Unknown","JSE"
"CBN013.ZA","Sterling Waterford CCN SPV","Unknown","JSE"
"CCL.ZA","Compu-Clearing Outsourcing Limited","Unknown","JSE"
"CCO.ZA","Capital&Counties Prop plc","Unknown","JSE"
"CDZ.ZA","Cadiz Holdings Limited","Unknown","JSE"
"CFR.ZA","Compagnie Financiere Richemont SA","Unknown","JSE"
"CGN.ZA","Cognition Holdings Ltd","Unknown","JSE"
"CGR.ZA","Calgro M3 Holdings Limited.","Unknown","JSE"
"CGREEN.ZA","CoreShares Green","Unknown","JSE"
"CHP.ZA","Choppies Enterprises Ltd","Unknown","JSE"
"CIL.ZA","Consolidated Infrastructure Group Ltd","Unknown","JSE"
"CKS.ZA","Crookes Brothers Limited","Unknown","JSE"
"CLH.ZA","City Lodge Hotels Limited","Unknown","JSE"
"CLI.ZA","Clientele Limited","Unknown","JSE"
"CLR.ZA","Clover Industries Ltd","Unknown","JSE"
"CLS.ZA","Clicks Group Ltd","Unknown","JSE"
"CMA.ZA","Command Holdings Limited","Unknown","JSE"
"CMH.ZA","Combined Motor Holdings Limited","Unknown","JSE"
"CML.ZA","Coronation Fund Managers Ltd","Unknown","JSE"
"CMO.ZA","Chrometco Limited","Unknown","JSE"
"CND.ZA","Conduit Capital Limited","Unknown","JSE"
"CNL.ZA","Control Instruments Group Limited","Unknown","JSE"
"COH.ZA","Curro Hldg","Unknown","JSE"
"COLRMB.ZA","RMB Coal ETN 05MAY2016","Unknown","JSE"
"COM.ZA","Comair Limited","Unknown","JSE"
"CPF.ZA","Capital Property Fund Ltd","Unknown","JSE"
"CPI.ZA","Capitec Bank Holdings Limited","Unknown","JSE"
"CPIP.ZA","Capitec Bank Holdings Limited","Unknown","JSE"
"CRD.ZA","Central Rand Gold Limited","Unknown","JSE"
"CRG.ZA","Cargo Carriers","Unknown","JSE"
"CRP.ZA","Capital & Regional Plc","Unknown","JSE"
"CRW.ZA","Corwil Investments Limited","Unknown","JSE"
"CSB.ZA","Cashbuild Limited","Unknown","JSE"
"CSEW40.ZA","CoreShares EW TOP40","Unknown","JSE"
"CSG.ZA","CSG Holdings Ltd","Unknown","JSE"
"CSP.ZA","Chemical Specialities Ltd","Unknown","JSE"
"CSPP.ZA","Chemical Spec Ltd Pref","Unknown","JSE"
"CTA.ZA","Capital Appreciation Ltd","Unknown","JSE"
"CTK.ZA","Cartrack Holdings Ltd","Unknown","JSE"
"CTOP50.ZA","CORESHARESTOP50","Unknown","JSE"
"CUL.ZA","Cullinan Holdings Ltd.","Unknown","JSE"
"CULP.ZA","Cullinan Holdings Ltd.","Unknown","JSE"
"CVH.ZA","Capevin Holdings Ltd","Unknown","JSE"
"CZA.ZA","Coal of Africa Limited","Unknown","JSE"
"DAW.ZA","Distribution and Warehousing Network Ltd","Unknown","JSE"
"DBAFRI.ZA","DB MSCIAF ETN 05JUL2021","Unknown","JSE"
"DBCHIN.ZA","DB MSCICH ETN 05JUL2021","Unknown","JSE"
"DBEMER.ZA","DB MSCIEM ETN 05JUL2021","Unknown","JSE"
"DBXEU.ZA","Db x-trackers DJ eu ST 50","Unknown","JSE"
"DBXJP.ZA","Db x-trackers MSCI Japan","Unknown","JSE"
"DBXUK.ZA","Db x-trackers FTSE 100","Unknown","JSE"
"DBXUS.ZA","Db x-trackers Col in USA","Unknown","JSE"
"DBXWD.ZA","Db x-trackers Col in Wld","Unknown","JSE"
"DCT.ZA","Datacentrix Holdings Limited","Unknown","JSE"
"DGC.ZA","DigiCore Holdings Limited","Unknown","JSE"
"DIA.ZA","Dipula Income Fund Ltd","Unknown","JSE"
"DIB.ZA","Dipula Income Fund B","Unknown","JSE"
"DIVTRX.ZA","CoreShares DivTrax","Unknown","JSE"
"DLP1.ZA","Dorbyl Ltd 5,5%Pref","Unknown","JSE"
"DLT.ZA","Delta Property Fund Ltd","Unknown","JSE"
"DLV.ZA","Dorbyl Limited","Unknown","JSE"
"DLVP.ZA","Dorbyl Ltd 5%Pref","Unknown","JSE"
"DMC.ZA","Diamondcorp plc","Unknown","JSE"
"DNB.ZA","Deneb Investments Ltd","Unknown","JSE"
"DON.ZA","Don Group Ltd","Unknown","JSE"
"DRD.ZA","DRDGOLD Ltd.","Unknown","JSE"
"DRN.ZA","Delrand Resources Ltd","Unknown","JSE"
"DSBP.ZA","Discovery Ltd","Unknown","JSE"
"DST.ZA","Distell Group Limited","Unknown","JSE"
"DSY.ZA","Discovery Ltd","Unknown","JSE"
"DTA.ZA","Delta EMD Ltd","Unknown","JSE"
"DTC.ZA","Datatec Ltd.","Unknown","JSE"
"ECS.ZA","Ecsponent Ltd","Unknown","JSE"
"ECSP1.ZA","Ecsponent Pref Share A","Unknown","JSE"
"ECSP10.ZA","Ecsponent Pref Share A4","Unknown","JSE"
"ECSP11.ZA","Ecsponent Pref Share B4","Unknown","JSE"
"ECSP12.ZA","Ecsponent Pref Share C4","Unknown","JSE"
"ECSP14.ZA","Ecsponent Pref Share B5","Unknown","JSE"
"ECSP15.ZA","Ecsponent Pref Share C5","Unknown","JSE"
"ECSP2.ZA","Ecsponent Pref Share B","Unknown","JSE"
"ECSP3.ZA","Ecsponent Pref Share C","Unknown","JSE"
"ECSP4.ZA","Ecsponent Pref Share A2","Unknown","JSE"
"ECSP5.ZA","Ecsponent Pref Share B2","Unknown","JSE"
"ECSP6.ZA","Ecsponent Pref Share C2","Unknown","JSE"
"ECSP7.ZA","Ecsponent Pref Share A3","Unknown","JSE"
"ECSP8.ZA","Ecsponent Pref Share B3","Unknown","JSE"
"ECSP9.ZA","Ecsponent Pref Share C3","Unknown","JSE"
"EFG.ZA","Efficient Group Ltd","Unknown","JSE"
"EHS.ZA","Evraz Highveld Steel And Vanadium Ltd","Unknown","JSE"
"ELI.ZA","Ellies Holdings Limited","Unknown","JSE"
"ELR.ZA","ELB Group Limited","Unknown","JSE"
"EMH.ZA","E Media Holdings Ltd","Unknown","JSE"
"EMI.ZA","Emira Property Fund","Unknown","JSE"
"EMN.ZA","E Media Holdings Ltd","Unknown","JSE"
"ENX.ZA","enX Group Ltd","Unknown","JSE"
"EOH.ZA","EOH Holdings Ltd.","Unknown","JSE"
"EPE.ZA","EPE Capital Partners Ltd","Unknown","JSE"
"EPS.ZA","Eastern Platinum Limited","Unknown","JSE"
