"Code","Symbol","Industry","Board"
"BRR.TH","Buriram Sugar PCL","Unknown","BKK"
"BSBM.TH","Bangsaphan Barmill Public Company Ltd.","Unknown","BKK"
"BSM.TH","BuilderSmart PCL","Unknown","BKK"
"BTC.TH","Bangpakong Terminal PCL","Unknown","BKK"
"BTNC.TH","Boutique Newcity Public Company Limited","Unknown","BKK"
"BTS.TH","BTS Group Holdings PCL","Unknown","BKK"
"BTSGIF.TH","BTS Rail Mass Transit Growth Infrstcr Fd","Unknown","BKK"
"BTW.TH","BT Wealth Industries PCL","Unknown","BKK"
"BUI.TH","Bangkok Union Insurance Public Co. Ltd.","Unknown","BKK"
"BWG.TH","Better World Green Public Company Ltd.","Unknown","BKK"
"CAWOW.TH","California WOW Xperience PCL","Unknown","BKK"
"CBG.TH","Carabao Group PCL","Unknown","BKK"
"CCET.TH","Cal-Comp Electronics Thailand PCL","Unknown","BKK"
"CCN.TH","CCN-TECH PCL","Unknown","BKK"
"CCP.TH","Chonburi Concrete Product Public Co. Ltd","Unknown","BKK"
"CEN.TH","Capital Engineering Network PCL","Unknown","BKK"
"CENTEL.TH","Central Plaza Hotel Public Company Ltd.","Unknown","BKK"
"CENTEL-R.TH","Central Plaza Hotel PCL","Unknown","BKK"
"CFRESH.TH","Seafresh Industry Public Company Limited","Unknown","BKK"
"CGD.TH","Country Group Development PCL","Unknown","BKK"
"CGH.TH","Country Group Holdings PCL","Unknown","BKK"
"CGS.TH","Country Group Securities PCL","Unknown","BKK"
"CHARAN.TH","Charan Insurance Public Company Limited","Unknown","BKK"
"CHEWA.TH","Chewathai PCL","Unknown","BKK"
"CHG.TH","Chularat Hospital PCL","Unknown","BKK"
"CHINA.TH","W.I.S.E. KTAM CSI 300 CHINA TRACKER","Unknown","BKK"
"CHO.TH","Cho Thavee PCL","Unknown","BKK"
"CHOTI.TH","Kiang Huat Sea Gull Trading Frozen Food","Unknown","BKK"
"CHOW.TH","Chow Steel Industries PCL","Unknown","BKK"
"CHUO.TH","Chuo Senko (Thailand) PCL","Unknown","BKK"
"CI.TH","Charn Issara Development PCL","Unknown","BKK"
"CIG.TH","C.I.Group Public Company Limited","Unknown","BKK"
"CIMBT.TH","CIMB Thai Bank PCL","Unknown","BKK"
"CITY.TH","City Steel PCL","Unknown","BKK"
"CK.TH","CH Karnchang PCL","Unknown","BKK"
"CKP-F.TH","CK Power PCL","Unknown","BKK"
"CM.TH","Chiangmai Frozen Foods PCL","Unknown","BKK"
"CMO.TH","CMO PCL","Unknown","BKK"
"CMR.TH","Chiang Mai Ram Medical Business PCL","Unknown","BKK"
"CNS.TH","Capital Nomura Securities PCL","Unknown","BKK"
"CNT.TH","Christiani & Nielsen (Thai) PCL","Unknown","BKK"
"COL.TH","COL PCL","Unknown","BKK"
"COLOR.TH","Salee Colour PCL","Unknown","BKK"
"COM7.TH","Com7 PCL","Unknown","BKK"
"CPALL.TH","CP All Public Company Limited","Unknown","BKK"
"CPF.TH","Charoen Pokphand Foods Public Co. Ltd.","Unknown","BKK"
"CPH.TH","Castle Peak Holdings Public Company Ltd.","Unknown","BKK"
"CPI.TH","Chumporn Palm Oil Industry PCL","Unknown","BKK"
"CPICO.TH","Central Paper Industry PCL","Unknown","BKK"
"CPL.TH","C.P.L Group Public Company Limited","Unknown","BKK"
"CPN.TH","Central Pattana PCL","Unknown","BKK"
"CPNCG.TH","CPN Commercial Growth Leasehold Property","Unknown","BKK"
"CPNRF.TH","CPN Retail Growth Property Fund","Unknown","BKK"
"CPR.TH","CPR Gomu Industrial PCL","Unknown","BKK"
"CPTGF.TH","CP Tower Growth Leasehold Property Fund","Unknown","BKK"
"CRANE.TH","Chu Kai PCL","Unknown","BKK"
"CRYSTAL.TH","Crystal Retail Growth Leasehold Prpty Fd","Unknown","BKK"
"CSC.TH","Crown Seal Public Company Limited","Unknown","BKK"
"CSC-P.TH","Crown Seal Public Company Limited","Unknown","BKK"
"CSL.TH","CS Loxinfo PCL","Unknown","BKK"
"CSP.TH","CSP Steel Center PCL","Unknown","BKK"
"CSR.TH","City Sports and Recreation PCL","Unknown","BKK"
"CSS.TH","Communication & System Solution PCL","Unknown","BKK"
"CTARAF.TH","Centara Hotels & Resorts Lh Pr Fd","Unknown","BKK"
"CTW.TH","Charoong Thai Wire & Cable PCL","Unknown","BKK"
"CWT-F.TH","Chai Watana Tannery Group PCL","Unknown","BKK"
"DAII.TH","Daii Group PCL","Unknown","BKK"
"DCC.TH","Dynasty Ceramic PCL","Unknown","BKK"
"DCON.TH","Dcon Products Public Company Limited","Unknown","BKK"
"DCORP.TH","Demeter Corporation PCL","Unknown","BKK"
"DELTA.TH","Delta Electronics Thailand PCL","Unknown","BKK"
"DEMCO.TH","Demco PCL","Unknown","BKK"
"DIF.TH","Digital Telecommuncnts Infrstrctre Fund","Unknown","BKK"
"DIMET.TH","Dimet (Siam) PCL","Unknown","BKK"
"DNA.TH","DNA 2002 PCL","Unknown","BKK"
"DRACO.TH","Draco PCB Public Company Limited","Unknown","BKK"
"DRT.TH","Diamond Building Products PCL","Unknown","BKK"
"DSGT.TH","DSG International (Thailand) PCL","Unknown","BKK"
"DTAC.TH","Total Access Communication PCL","Unknown","BKK"
"DTC.TH","Dusit Thani Public Co Ltd","Unknown","BKK"
"DTCI.TH","D.T.C. Industries Public Company Limited","Unknown","BKK"
"DTCPF.TH","Dusit Thani Freehold&Leasehold Prpty Fd","Unknown","BKK"
"DTM.TH","Datamat Public Co Ltd","Unknown","BKK"
"EA.TH","Energy Absolute PCL","Unknown","BKK"
"EARTH.TH","Energy Earth PCL","Unknown","BKK"
"EASON.TH","Eason Paint Public Company Limited","Unknown","BKK"
"EASTW.TH","Eastern Water Resources Dev. & Man. PCL","Unknown","BKK"
"EBANK.TH","KTAM SET BANKING ETF TRACKER","Unknown","BKK"
"ECF.TH","East Coast Furnitech PCL","Unknown","BKK"
"ECL.TH","Eastern Commercial Leasing PCL","Unknown","BKK"
"ECOMM.TH","KTAM SET COMMERCE ETF TRACKER","Unknown","BKK"
"EE.TH","Eternal Energy PCL","Unknown","BKK"
"EFOOD.TH","KTAM SET FOOD AND BEVERAGE ETF TRACKER","Unknown","BKK"
"EFORL.TH","E for L Aim PCL","Unknown","BKK"
"EGATIF.TH","NORTH BANGKOK POWER PLANT BLOCK 1","Unknown","BKK"
"EGCO.TH","Electricity Generating PCL","Unknown","BKK"
"EIC.TH","Electronics Industry Public Company Ltd.","Unknown","BKK"
"EICT.TH","KTAM SET ICT ETF TRACKER","Unknown","BKK"
"EKH.TH","Ekachai Medical Care PCL","Unknown","BKK"
"EMC.TH","EMC Public Company Limited","Unknown","BKK"
"ENGY.TH","MTRACK ENERGY ETF FUND","Unknown","BKK"
"ENY.TH","KTAM SET ENERGY ETF TRACKER","Unknown","BKK"
"EPCO.TH","Eastern Printing Public Company Limited","Unknown","BKK"
"EPG.TH","Eastern Polymer Group PCL","Unknown","BKK"
"ERW.TH","The Erawan Group PCL","Unknown","BKK"
"ERWPF.TH","Erawan Hotel Growth Property Fund","Unknown","BKK"
"ESET50.TH","KTAM SET50 ETF TRACKER","Unknown","BKK"
"ESSO.TH","Esso (Thailand) PCL","Unknown","BKK"
"ESTAR.TH","Eastern Star Real Estate Public Co Ltd","Unknown","BKK"
"EVER.TH","Everland Public Company Limited","Unknown","BKK"
"F&D.TH","Food and Drinks Public Company Limited","Unknown","BKK"
"FANCY.TH","Fancy Wood Industries PCL","Unknown","BKK"
"FC.TH","Evolution Capital Public Company Limited","Unknown","BKK"
"FE.TH","Far East DDB Public Company Limited","Unknown","BKK"
"FER.TH","Ferrum PCL","Unknown","BKK"
"FIRE-F.TH","Fire Victor PCL","Unknown","BKK"
"FMT.TH","Furukawa Metal (Thailand) PCL","Unknown","BKK"
"FNS.TH","Finansa PCL","Unknown","BKK"
"FOCUS.TH","Focus Development and Construction PCL","Unknown","BKK"
"FORTH.TH","Forth Corporation PCL","Unknown","BKK"
"FPI.TH","Fortune Parts Industry PCL","Unknown","BKK"
"FSMART.TH","Forth Smart Service PCL","Unknown","BKK"
"FSS.TH","Finansia Syrus Securities PCL","Unknown","BKK"
"FUTUREPF.TH","Future Park Leasehold Property Fund","Unknown","BKK"
"FVC.TH","Filter Vision PCL","Unknown","BKK"
"GBX.TH","Globlex Holding Management PCL","Unknown","BKK"
"GC.TH","Global Connections PCL","Unknown","BKK"
"GCAP.TH","G Capital PCL","Unknown","BKK"
"GEL.TH","General Engineering Public Company Ltd.","Unknown","BKK"
"GENCO.TH","General Environmental Conservation PCL","Unknown","BKK"
"GFM.TH","Goldfine Manufacturers PCL","Unknown","BKK"
"GFPT.TH","GFPT Public Company Limited","Unknown","BKK"
"GIFT.TH","Gratitude Infinite PCL","Unknown","BKK"
"GJS.TH","G J Steel PCL","Unknown","BKK"
"GL.TH","Group Lease Public Company Limited","Unknown","BKK"
"GLAND.TH","Grand Canal Land Public Company Limited","Unknown","BKK"
"GLD.TH","KTAM GOLD ETF TRACKER","Unknown","BKK"
"GLOBAL.TH","Siam Global House PCL","Unknown","BKK"
"GLOW.TH","Glow Energy Public Company Limited","Unknown","BKK"
"GOLD.TH","Golden Land Property Development PCL","Unknown","BKK"
"GOLD99.TH","THAIDEX GOLD ETF","Unknown","BKK"
"GOLDPF.TH","Gold Property Fund","Unknown","BKK"
"GPSC.TH","Global Power Synergy PCL","Unknown","BKK"
"GRAMMY.TH","GMM Grammy Public Company Limited","Unknown","BKK"
"GRAND.TH","Grande Asset Hotels and Property PCL","Unknown","BKK"
"GREEN.TH","Green Resources PCL","Unknown","BKK"
"GSTEL.TH","G Steel PCL","Unknown","BKK"
"GTB.TH","Getabec PCL","Unknown","BKK"
"GUNKUL.TH","Gunkul Engineering PCL","Unknown","BKK"
"GVREIT.TH","Golden Ventures Lsld Rl Est Invstmt Trst","Unknown","BKK"
"GYT.TH","Goodyear (Thailand) Public Company Ltd.","Unknown","BKK"
"HANA.TH","Hana Microelectronics Public Co. Ltd.","Unknown","BKK"
"HEMRAJ.TH","Hemaraj Land and Development Public Co.","Unknown","BKK"
"HFT.TH","Hwa Fong Rubber (Thailand) PCL","Unknown","BKK"
"HK.TH","KTAM HONG KONG ETF TRACKER","Unknown","BKK"
"HMPRO.TH","Home Product Center Public Co Ltd","Unknown","BKK"
"HOTPOT.TH","Hot Pot PCL","Unknown","BKK"
"HPF.TH","Hemraj Industrial Property&Leasehold FD","Unknown","BKK"
"HPT.TH","Home Pottery PCL","Unknown","BKK"
"HTC.TH","Haad Thip PCL","Unknown","BKK"
"HTECH.TH","Halcyon Technology PCL","Unknown","BKK"
"HYDRO.TH","Hydrotek PCL","Unknown","BKK"
"ICC.TH","I.C.C. International Public Company Ltd.","Unknown","BKK"
"ICC-R.TH","I.C.C. International Public Company Ltd.","Unknown","BKK"
"ICHI.TH","Ichitan Group PCL","Unknown","BKK"
"IEC.TH","The International Engineering PCL","Unknown","BKK"
"IFEC.TH","Inter Far East Energy Corporation PCL","Unknown","BKK"
"IFS.TH","IFS Capital (Thailand) PCL","Unknown","BKK"
"IHL.TH","Interhides Public Company Limited","Unknown","BKK"
"ILINK.TH","Interlink Communication (Thailand) PCL","Unknown","BKK"
"IMPACT.TH","IMPACT Growth Real Estate Investmt Trust","Unknown","BKK"
"INET.TH","Internet Thailand Public Company Limited","Unknown","BKK"
"INOX.TH","POSCO-Thainox PCL","Unknown","BKK"
"INSURE.TH","Indara Insurance Public Company Limited","Unknown","BKK"
"INTUCH.TH","Intouch Holdings PCL","Unknown","BKK"
"IRC.TH","Inoue Rubber (Thailand) PCL","Unknown","BKK"
"IRCP.TH","International Research Corporation PCL","Unknown","BKK"
"IRPC.TH","IRPC Public Company Limited","Unknown","BKK"
"IT.TH","IT City Public Company Limited","Unknown","BKK"
"ITD.TH","Italian-Thai Development Public Co Ltd.","Unknown","BKK"
"ITV.TH","ITV Public Company Limited","Unknown","BKK"
"IVL.TH","Indorama Ventures PCL","Unknown","BKK"
"J.TH","JAS Asset PCL","Unknown","BKK"
"JAS.TH","Jasmine International Public Company Ltd","Unknown","BKK"
"JASIF.TH","Jasmine Broadband Internet Gw Infrst FD","Unknown","BKK"
"JCP.TH","JC Leasehold Property Fund","Unknown","BKK"
"JCT.TH","Jack Chia Industries (Thailand) PCL","Unknown","BKK"
"JMART.TH","Jay Mart PCL","Unknown","BKK"
"JMT.TH","JMT Network Services PCL","Unknown","BKK"
"JSP.TH","JSP Property Public Co Ltd","Unknown","BKK"
"JTS.TH","Jasmine Telecom Systems PCL","Unknown","BKK"
"JUBILE.TH","Jubilee Enterprise PCL","Unknown","BKK"
"JUTHA.TH","Jutha Maritime PCL","Unknown","BKK"
"JUTHA-P.TH","Jutha Maritime PCL","Unknown","BKK"
"JWD.TH","JWD InfoLogistics PCL","Unknown","BKK"
"K.TH","Kingsmen CMTI PCL","Unknown","BKK"
"KAMART.TH","Karmarts Public Company Limited","Unknown","BKK"
"KASET.TH","Thai Ha PCL","Unknown","BKK"
"KBANK.TH","KASIKORNBANK PCL","Unknown","BKK"
"KBS.TH","Khonburi Sugar PCL","Unknown","BKK"
"KC.TH","K.C. Property Public Company Limited","Unknown","BKK"
"KCAR.TH","Krungthai Car Rent & Lease PCL","Unknown","BKK"
"KCE.TH","KCE Electronics Public Company Limited","Unknown","BKK"
"KCM.TH","KC Metalsheet PCL","Unknown","BKK"
"KDH.TH","Thonburi Medical Centre PCL","Unknown","BKK"
"KG965.TH","K GOLD ETF","Unknown","BKK"
"KGI.TH","KGI Securities Thailand PCL","Unknown","BKK"
"KIAT.TH","Kiattana Transport PCL","Unknown","BKK"
"KKC.TH","Kulthorn Kirby Public Company Limited","Unknown","BKK"
"KKP.TH","Kiatnakin Bank PCL","Unknown","BKK"
"KOOL.TH","Masterkool International PCL","Unknown","BKK"
"KPNPF.TH","KPN Property Fund","Unknown","BKK"
"KSL.TH","Khon Kaen Sugar Industry PCL","Unknown","BKK"
"KTB.TH","Krung Thai Bank PCL","Unknown","BKK"
"KTB-P.TH","Krung Thai Bank PCL","Unknown","BKK"
"KTC.TH","Krungthai Card PCL","Unknown","BKK"
"KTECH.TH","KTech Construction PCL","Unknown","BKK"
"KTIS.TH","Kaset Thai Intrntnl Sgr Crprtn PCL","Unknown","BKK"
"KWC.TH","Krungdhep Sophon Public Company Limited","Unknown","BKK"
"KWG.TH","Keppel Thai Properties Public Co. Ltd","Unknown","BKK"
"KYE.TH","Kang Yong Electric PCL","Unknown","BKK"
"L&E.TH","Lighting and Equipment PCL","Unknown","BKK"
