"Code","Symbol","Industry","Board"
"OWW.F","AFRICAN METALS","Unknown","Frankfurt"
"DEQ.DE","Deutsche Euroshop AG","Unknown","Xetra"
"MLP.DE","MLP AG","Unknown","Xetra"
"CBI.F","CBH RESOURCES","Unknown","Frankfurt"
"R8R.DE","Roth & Rau AG","Unknown","Xetra"
"AYI.F","WORLDWIDE ENERGIES","Unknown","Frankfurt"
"AHE.F","WESTERN POTASH","Unknown","Frankfurt"
"AE6.F","ADVANCED EXPLN","Unknown","Frankfurt"
"4EE.F","MOBILE DATA","Unknown","Frankfurt"
"1P2.F","PROPHECY RES","Unknown","Frankfurt"
"EUG.HM","EUROGAS","Unknown","Hamburg"
"D1Q.F","DE BEIRA GOLDFIELDS","Unknown","Frankfurt"
"ECX.DE","Epigenomics AG","Unknown","Xetra"
"IE2A.MU","INTERNET THAI -F-","Unknown","Munich"
"3TA.F","TRANS ATLANTIC MET","Unknown","Frankfurt"
"JL4.F","JOURNEY RESOURCES","Unknown","Frankfurt"
"4LW.F","LOGISTICS WASH HLDG","Unknown","Frankfurt"
"CKS2.F","GOME ELECTRICAL APP","Unknown","Frankfurt"
"FR4.F","FREEGOLD VENTURES","Unknown","Frankfurt"
"USE.DE","Beate Uhse AG","Unknown","Xetra"
"Q8K.F","SES SOLAR","Unknown","Frankfurt"
"L3O.F","STAR URANIUM","Unknown","Frankfurt"
"3ED.F","ENDEAVOR POWER","Unknown","Frankfurt"
"P79.F","PREMIER ENERGY","Unknown","Frankfurt"
"0IVA.BE","B GREEN INNOVATNS-A","Unknown","Berlin"
"THAF.F","THAI AIRWAYS -F-","Unknown","Frankfurt"
"A2G.F","AGRIMARINE HLDG","Unknown","Frankfurt"
"SJK.F","SYSTAIC","Unknown","Frankfurt"
"RKXA.F","CLYVIA","Unknown","Frankfurt"
"VBK.DE","Verbio Ver.BioEnergie AG","Unknown","Xetra"
"AN4.F","MERCER GOLD","Unknown","Frankfurt"
"SFX.DE","Solar-Fabrik AG O.N.","Unknown","Xetra"
"B2DA.F","AMAZON BIOTECH","Unknown","Frankfurt"
"BL7.F","BKM MANAGEMENT","Unknown","Frankfurt"
"LPK.DE","LPKF Laser & Electronics AG","Unknown","Xetra"
"CTN.DE","CENTROTHERM PV","Unknown","Xetra"
"KIO.F","EUROPEAN GAS","Unknown","Frankfurt"
"WL6.DE","Wilex AG","Unknown","Xetra"
"VOS.DE","Vossloh AG","Unknown","Xetra"
"BVB.DE","Borussia Dortmund","Unknown","Xetra"
"I93.MU","INDORAMA VEN -F-","Unknown","Munich"
"A4G.SG","AURORA GOLD","Unknown","Stuttgart"
"LCY.DE","Jubii Europe N.V.","Unknown","Xetra"
"RI4.F","OPEL INTERNATIONAL","Unknown","Frankfurt"
"AUB.F","ASHBURTON MINERALS","Unknown","Frankfurt"
"P2Q.F","ELORO RESOURCES","Unknown","Frankfurt"
"FIE.DE","Fielmann AG","Unknown","Xetra"
"EV4.DE","Constantin Medien AG","Unknown","Xetra"
"VN3.F","VG GOLD","Unknown","Frankfurt"
"DOU.DE","Douglas Holding AG","Unknown","Xetra"
"HORA.F","MOTION NETWORK HLDG","Unknown","Frankfurt"
"S2M.DE","Solar Millenium","Unknown","Xetra"
"BNI.SG","Brain Abwicklungsge","Unknown","Stuttgart"
"D7Z.F","DHANOA MINERALS","Unknown","Frankfurt"
"CPOF.F","CHAROEN POKPHAND-F-","Unknown","Frankfurt"
"U9CB.F","USCORP-B REG-S","Unknown","Frankfurt"
"DH8B.F","LOMIKO METALS","Unknown","Frankfurt"
"DI1.F","CHINA WATER GRP","Unknown","Frankfurt"
"3MS.DE","VIETNAM EQUITY HLD","Unknown","Xetra"
"MQ2.SG","WORLD2U MEDIA","Unknown","Stuttgart"
"AUI.F","AURAGENIX","Unknown","Frankfurt"
"TGP.F","TOURNIGAN EGY","Unknown","Frankfurt"
"02K.F","KILO GOLDMINES","Unknown","Frankfurt"
"LHOG.F","LAND AND HOUSE -F-","Unknown","Frankfurt"
"PS4.DE","Phoenix Solar AG","Unknown","Xetra"
"E2JA.F","ERSTE FI 5.25% PREF","Unknown","Frankfurt"
"BKVF.MU","BANGKOK EXPRESS -F-","Unknown","Munich"
"YVEA.F","NEXHORIZON COMM","Unknown","Frankfurt"
"3PR.F","PRIVATE TRAD SYS","Unknown","Frankfurt"
"O3S.F","OCEAN SKY INTL","Unknown","Frankfurt"
"MOR.DE","Morphosys AG","Unknown","Xetra"
"E7T.F","ALEXIUM INTL","Unknown","Frankfurt"
"BR3.F","QUANT RARE EARTH","Unknown","Frankfurt"
"FRE.DE","FRESENIUS","Unknown","Xetra"
"LHOG.SG","LAND AND HOUSE -F-","Unknown","Stuttgart"
"GCK.F","GOCONNECT","Unknown","Frankfurt"
"3RZ.F","BIOGOLD FUELS","Unknown","Frankfurt"
"MDN.DE","Medion AG","Unknown","Xetra"
"BXYA.F","8.765 BAWAG CAP NCP","Unknown","Frankfurt"
"GOG.F","GHANA GOLD","Unknown","Frankfurt"
"T5MA.F","Thor Mining","Unknown","Frankfurt"
"TFA.DE","Tomorrow Focus AG","Unknown","Xetra"
"P6K.F","Proton Power Systems Plc","Unknown","Frankfurt"
"WWM.F","ENTECH SOLAR","Unknown","Frankfurt"
"B98.F","TRANSGLOBAL ENERGY","Unknown","Frankfurt"
"KBU.DE","Colonia Real Estate Ag","Unknown","Xetra"
"G2W.F","GEODEX MINERALS","Unknown","Frankfurt"
"DIA.F","CENTRAL KIMBERLEY","Unknown","Frankfurt"
"3AB.F","ARCHEA BIOGAS","Unknown","Frankfurt"
"JUC.F","VeraSun Energy Corp.","Unknown","Frankfurt"
"BDT.DE","Bertrandt AG","Unknown","Xetra"
"C8Q.SG","RUNNING FOX RES","Unknown","Stuttgart"
"JUN3.DE","Jungheinrich AG","Unknown","Xetra"
"TMLF.F","TMB BANK -F-","Unknown","Frankfurt"
"I4E.F","IGNIS PETROLEUM GRP","Unknown","Frankfurt"
"KRN.DE","Krones AG","Unknown","Xetra"
"LHOG.MU","LAND AND HOUSE -F-","Unknown","Munich"
"G24.F","GB MINING HLDG","Unknown","Frankfurt"
"FZ9.F","INDO MINES LTD","Unknown","Frankfurt"
"34L.DE","LOBECK MEDICAL N","Unknown","Xetra"
"V2S.F","Viaspace Inc.","Unknown","Frankfurt"
"BOU1.F","BOUGAINVILLE COPPER","Unknown","Frankfurt"
"VAM1.F","VALCOM","Unknown","Frankfurt"
"WAC.DE","WACKER NEUSON N","Unknown","Xetra"
"SM7.DE","Smartrac NV","Unknown","Xetra"
"OZ4.F","WOULFE MINING","Unknown","Frankfurt"
"C6D.F","CHINA FASHION HLDGS","Unknown","Frankfurt"
"BNR.DE","BRENNTAG N","Unknown","Xetra"
"ELG.DE","Elmos Semiconductor AG","Unknown","Xetra"
