"Code","Symbol","Industry","Board"
"GFMN.SW","GOTTEX FND MAN HLD","Unknown","Switzerland"
"BIOEE.SW","BB BIOTECH N 2L","Unknown","Switzerland"
"VCH.SW","Charles Vogele Holding","Unknown","Switzerland"
"FORN.SW","Forbo","Unknown","Switzerland"
"KARN.SW","KARDEX N","Unknown","Switzerland"
"FHZN.SW","Flughafen Zuerich AG","Unknown","Switzerland"
"ALTN.SW","Altin AG","Unknown","Switzerland"
"LLB.SW","LIECHTENST LANDESBK","Unknown","Switzerland"
"SIK.SW","Sika Ag","Unknown","Switzerland"
"NWRN.SW","Newron Pharmaceuticals S.p.A.","Unknown","Switzerland"
"KABN.SW","Kaba Holding AG","Unknown","Switzerland"
"BOS.SW","Bossard","Unknown","Switzerland"
"MOBN.SW","Mobimo Holding AG","Unknown","Switzerland"
"KUNN.SW","Kuoni (Reisen Holding)","Unknown","Switzerland"
"KOMN.SW","Komax Holding AG","Unknown","Switzerland"
"VPB.SW","Verwaltungs & Privat Bk","Unknown","Switzerland"
"NATN.SW","SCHW  NATL VERS N","Unknown","Switzerland"
"USTN.SW","USTER TECHNOLOGIE N","Unknown","Switzerland"
"IMPN.SW","Implenia AG","Unknown","Switzerland"
"BSKP.SW","Basler Kantonalbank","Unknown","Switzerland"
"ADXN.SW","ADDEX PHARMAC N","Unknown","Switzerland"
"ODHN.SW","ORASCOM DEVL HLDG N","Unknown","Switzerland"
"IPS.SW","I.P.S. Innovative Packaging Solutions AG","Unknown","Switzerland"
"SHLTN.SW","SHL Telemedicine","Unknown","Switzerland"
"BLIN.SW","BFW LIEGENSCH N -A-","Unknown","Switzerland"
"APEN.SW","APEN AG","Unknown","Switzerland"
"ALPH.SW","ALPIQ HLDG N","Unknown","Switzerland"
"YPSN.SW","Ypsomed Holding AG","Unknown","Switzerland"
"BCHN.SW","Burckhardt Compression Holding Ltd.","Unknown","Switzerland"
"BCVN.SW","Banque Cantonale Vaudoise","Unknown","Switzerland"
"VALN.SW","Valora Holding AG","Unknown","Switzerland"
"GSMN.SW","Genolier Swiss Medical Network S.A.","Unknown","Switzerland"
"ORIDN.SW","Oridion","Unknown","Switzerland"
"LBBN.SW","Lenzerheide Bergbahnen AG","Unknown","Switzerland"
"ORON.SW","ORIOR N","Unknown","Switzerland"
"COPN.SW","COSMO PHARMACEUTIC","Unknown","Switzerland"
"SMET.SW","Swissmetal Holding AG","Unknown","Switzerland"
"PEHN.SW","Private Equity Holding AG","Unknown","Switzerland"
"GBMN.SW","GOLDBACH MEDIA N","Unknown","Switzerland"
"MIND.SW","Mindset Holding AG","Unknown","Switzerland"
"BANB.SW","Bachem","Unknown","Switzerland"
